county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Fulton,Mayfield,2020,8,electricity,Small Commercial Consumption (SC),MWh,-999.0,57.0
Fulton,Mayfield,2020,8,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,431.0
Fulton,Mayfield,2020,8,electricity,Residential Consumption (R),MWh,297.53,374.0
Fulton,Mayfield,2020,8,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,8,electricity,ICAP Capacity Tag (T),MW,1.146,434.0
Fulton,Mayfield,2020,8,electricity,ICAP Capacity Tag (SC+O),MW,0.367,60.0
Fulton,Mayfield,2020,8,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,57.0
Fulton,Mayfield,2020,8,electricity,ICAP Capacity Tag (O),MW,-999.0,431.0
Fulton,Mayfield,2020,8,electricity,ICAP Capacity Tag (SC),MW,0.78,374.0
Fulton,Mayfield,2020,8,electricity,ICAP Capacity Tag (R),MW,-999.0,3.0
Fulton,Mayfield,2020,8,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Fulton,Mayfield,2020,8,electricity,CCA-Ineligible Customer Count (R),count,95.0,95.0
Fulton,Mayfield,2020,7,electricity,Total Consumption (T),MWh,555.628,433.0
Fulton,Mayfield,2020,7,electricity,Business Consumption (SC+O),MWh,217.803,59.0
Fulton,Mayfield,2020,7,electricity,Small Commercial Consumption (SC),MWh,-999.0,56.0
Fulton,Mayfield,2020,7,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,430.0
Fulton,Mayfield,2020,7,electricity,Residential Consumption (R),MWh,337.825,374.0
Fulton,Mayfield,2020,7,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,7,electricity,ICAP Capacity Tag (T),MW,1.146,433.0
Fulton,Mayfield,2020,7,electricity,ICAP Capacity Tag (SC+O),MW,0.367,59.0
Fulton,Mayfield,2020,7,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,56.0
Fulton,Mayfield,2020,7,electricity,ICAP Capacity Tag (O),MW,-999.0,430.0
Fulton,Mayfield,2020,7,electricity,ICAP Capacity Tag (SC),MW,0.78,374.0
Fulton,Mayfield,2020,7,electricity,ICAP Capacity Tag (R),MW,-999.0,3.0
Fulton,Mayfield,2020,7,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Fulton,Mayfield,2020,7,electricity,CCA-Ineligible Customer Count (R),count,95.0,95.0
Fulton,Mayfield,2020,6,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Fulton,Mayfield,2020,6,electricity,CCA-Ineligible Customer Count (R),count,95.0,95.0
Fulton,Mayfield,2020,6,electricity,ICAP Capacity Tag (T),MW,1.146,433.0
Fulton,Mayfield,2020,6,electricity,ICAP Capacity Tag (SC+O),MW,0.367,59.0
Fulton,Mayfield,2020,6,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,430.0
Fulton,Mayfield,2020,6,electricity,ICAP Capacity Tag (O),MW,-999.0,3.0
Fulton,Mayfield,2020,6,electricity,ICAP Capacity Tag (SC),MW,-999.0,56.0
Fulton,Mayfield,2020,6,electricity,ICAP Capacity Tag (R),MW,0.78,374.0
Fulton,Mayfield,2020,6,electricity,Total Consumption (T),MWh,405.393,433.0
Fulton,Mayfield,2020,6,electricity,Business Consumption (SC+O),MWh,170.464,59.0
Fulton,Mayfield,2020,6,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,430.0
Fulton,Mayfield,2020,6,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,6,electricity,Small Commercial Consumption (SC),MWh,-999.0,56.0
Fulton,Mayfield,2020,6,electricity,Residential Consumption (R),MWh,234.929,374.0
Fulton,Mayfield,2020,5,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Fulton,Mayfield,2020,5,electricity,CCA-Ineligible Customer Count (R),count,96.0,96.0
Fulton,Mayfield,2020,5,electricity,ICAP Capacity Tag (T),MW,1.146,431.0
Fulton,Mayfield,2020,5,electricity,ICAP Capacity Tag (SC+O),MW,0.367,59.0
Fulton,Mayfield,2020,5,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,428.0
Fulton,Mayfield,2020,5,electricity,ICAP Capacity Tag (O),MW,-999.0,3.0
Fulton,Mayfield,2020,5,electricity,ICAP Capacity Tag (SC),MW,-999.0,56.0
Fulton,Mayfield,2020,5,electricity,ICAP Capacity Tag (R),MW,0.779,372.0
Fulton,Mayfield,2020,5,electricity,Total Consumption (T),MWh,471.275,431.0
Fulton,Mayfield,2020,5,electricity,Business Consumption (SC+O),MWh,187.0,59.0
Fulton,Mayfield,2020,5,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,428.0
Fulton,Mayfield,2020,5,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,5,electricity,Small Commercial Consumption (SC),MWh,-999.0,56.0
Fulton,Mayfield,2020,5,electricity,Residential Consumption (R),MWh,284.275,372.0
Fulton,Mayfield,2020,4,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Fulton,Mayfield,2020,4,electricity,CCA-Ineligible Customer Count (R),count,99.0,99.0
Fulton,Mayfield,2020,4,electricity,ICAP Capacity Tag (T),MW,1.108,431.0
Fulton,Mayfield,2020,4,electricity,ICAP Capacity Tag (SC+O),MW,0.418,59.0
Fulton,Mayfield,2020,4,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,428.0
Fulton,Mayfield,2020,4,electricity,ICAP Capacity Tag (O),MW,-999.0,3.0
Fulton,Mayfield,2020,4,electricity,ICAP Capacity Tag (SC),MW,-999.0,56.0
Fulton,Mayfield,2020,4,electricity,ICAP Capacity Tag (R),MW,0.69,372.0
Fulton,Mayfield,2020,4,electricity,Total Consumption (T),MWh,471.188,431.0
Fulton,Mayfield,2020,4,electricity,Business Consumption (SC+O),MWh,195.143,59.0
Fulton,Mayfield,2020,4,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,428.0
Fulton,Mayfield,2020,4,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,4,electricity,Small Commercial Consumption (SC),MWh,-999.0,56.0
Fulton,Mayfield,2020,4,electricity,Residential Consumption (R),MWh,276.045,372.0
Fulton,Mayfield,2020,3,electricity,CCA-Ineligible Customer Count (SC),count,24.0,24.0
Fulton,Mayfield,2020,3,electricity,CCA-Ineligible Customer Count (R),count,84.0,84.0
Fulton,Mayfield,2020,3,electricity,ICAP Capacity Tag (T),MW,0.955,365.0
Fulton,Mayfield,2020,3,electricity,ICAP Capacity Tag (SC+O),MW,0.366,51.0
Fulton,Mayfield,2020,3,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,362.0
Fulton,Mayfield,2020,3,electricity,ICAP Capacity Tag (O),MW,-999.0,3.0
Fulton,Mayfield,2020,3,electricity,ICAP Capacity Tag (SC),MW,-999.0,48.0
Fulton,Mayfield,2020,3,electricity,ICAP Capacity Tag (R),MW,0.589,314.0
Fulton,Mayfield,2020,3,electricity,Total Consumption (T),MWh,442.118,365.0
Fulton,Mayfield,2020,3,electricity,Business Consumption (SC+O),MWh,196.637,51.0
Fulton,Mayfield,2020,3,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,362.0
Fulton,Mayfield,2020,3,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,3,electricity,Small Commercial Consumption (SC),MWh,-999.0,48.0
Fulton,Mayfield,2020,3,electricity,Residential Consumption (R),MWh,245.481,314.0
Fulton,Mayfield,2020,2,electricity,CCA-Ineligible Customer Count (SC),count,24.0,24.0
Fulton,Mayfield,2020,2,electricity,CCA-Ineligible Customer Count (R),count,83.0,83.0
Fulton,Mayfield,2020,2,electricity,ICAP Capacity Tag (T),MW,0.955,364.0
Fulton,Mayfield,2020,2,electricity,ICAP Capacity Tag (SC+O),MW,0.366,51.0
Fulton,Mayfield,2020,2,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,361.0
Fulton,Mayfield,2020,2,electricity,ICAP Capacity Tag (O),MW,-999.0,3.0
Fulton,Mayfield,2020,2,electricity,ICAP Capacity Tag (SC),MW,-999.0,48.0
Fulton,Mayfield,2020,2,electricity,ICAP Capacity Tag (R),MW,0.589,313.0
Fulton,Mayfield,2020,2,electricity,Total Consumption (T),MWh,484.512,364.0
Fulton,Mayfield,2020,2,electricity,Business Consumption (SC+O),MWh,215.814,51.0
Fulton,Mayfield,2020,2,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,361.0
Fulton,Mayfield,2020,2,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,2,electricity,Small Commercial Consumption (SC),MWh,-999.0,48.0
